"","Date UTC","Location","Magnitude","Depth","Latitude","Longitude"
"4135",2021-05-04,"Unterschaechen UR",0.6,8.2,46.83,8.76
"4136",2021-05-04,"Sanetschpass VS",0.4,1.9,46.34,7.41
"4137",2021-05-01,"DELEMONT JU",0.7,4.2,47.34,7.34
"4138",2021-05-01,"CHAMPERY VS",1.7,-0.2,46.06,6.85
"4139",2021-05-03,"Sion VS",0.4,4,46.18,7.48
"4140",2021-05-02,"Grenchen SO",1.7,4.6,47.18,7.46
"4141",2021-05-03,"Zermatt VS",1.6,7.3,46.05,7.84
"4142",2021-05-03,"Arolla VS",1.4,2,45.91,7.47
"4143",2021-05-03,"Lenk im Simmental BE",0.7,3.8,46.4,7.46
"4144",2021-05-01,"Sion VS",1.5,8.4,46.26,7.39
"4145",2021-05-01,"Davos GR",1.1,6.5,46.76,9.79
"4146",2021-04-28,"Annecy F",1.3,16.7,45.92,6.18
"4147",2021-04-29,"Stein am Rhein SH",1.1,4.8,47.69,8.82
"4148",2021-04-29,"Zinal VS",0.7,6.6,46.18,7.5
"4149",2021-04-29,"Walenstadt SG",1.3,2.5,47.12,9.3
"4150",2021-04-29,"Courmayeur I",0.9,1.6,45.86,6.97
"4151",2021-04-28,"Courmayeur I",1.2,1.3,45.6,6.64
"4152",2021-04-28,"Cevio TI",1.8,4.7,46.31,8.61
"4153",2021-04-27,"Sion VS",0.7,7.2,46.26,7.4
"4154",2021-04-30,"Saxon VS",1.5,7,46.18,7.26
"4155",2021-04-27,"CHAMPERY VS",1,0.9,46.07,6.86
"4156",2021-04-27,"Elm GL",0.8,1.4,46.9,9.14
"4157",2021-04-26,"Santa Maria GR",1.6,7,46.63,10.3
"4158",2021-04-26,"Santa Maria GR",1.3,6.9,46.63,10.3
"4159",2021-04-26,"Santa Maria GR",1.7,7,46.63,10.3
"4160",2021-04-25,"Linthal GL",1.1,6.5,46.9,8.93
"4161",2021-04-25,"Rheinfelden AG",0.9,12.5,47.68,7.88
"4162",2021-04-24,"Rheinfelden AG",0.8,16.4,47.58,7.8
"4163",2021-04-26,"Saxon VS",0.9,4.7,46.14,7.17
"4164",2021-04-26,"Arolla VS",1,2,46.03,7.59
"4165",2021-04-23,"Graechen VS",0.6,6.6,46.16,7.79
"4166",2021-04-23,"Feldkirch A",1.7,-0.3,47.27,9.5
"4167",2021-04-22,"Sion VS",1.3,7,46.26,7.39
"4168",2021-04-23,"Cluses F",1.2,1.3,45.92,6.61
"4169",2021-04-23,"Sion VS",1.5,7.1,46.26,7.39
"4170",2021-04-23,"Sanetschpass VS",0.4,2.9,46.31,7.33
"4171",2021-04-22,"Chamonix F",0.5,3.4,46.04,6.87
"4172",2021-04-22,"Cluses F",1.5,2,45.92,6.61
"4173",2021-04-22,"Sion VS",1,7.2,46.26,7.39
"4174",2021-04-21,"Stein am Rhein SH",1.2,19.6,47.68,8.89
"4175",2021-04-21,"Sion VS",1.6,7.2,46.26,7.39
"4176",2021-04-22,"Sargans SG",1.9,7.4,47.06,9.47
"4177",2021-04-21,"Sierre VS",1.5,2,46.33,7.51
"4178",2021-04-21,"Sierre VS",0.6,5.1,46.26,7.46
"4179",2021-04-18,"Lago di Garda I",1.3,11.3,45.79,10.96
"4180",2021-04-18,"BASEL",1,20.5,47.58,7.64
"4181",2021-04-18,"Chamonix F",1.1,2,45.88,6.97
"4182",2021-04-17,"Fusio TI",0.9,6.5,46.46,8.72
"4183",2021-04-17,"Chamonix F",1.6,2.6,45.88,6.98
"4184",2021-04-17,"Rheinfelden AG",0.9,18.2,47.66,7.78
"4185",2021-04-17,"Sargans SG",1,7.6,47.08,9.5
"4186",2021-04-15,"Sion VS",0.6,7.3,46.26,7.39
"4187",2021-04-15,"Sion VS",0.8,7.5,46.26,7.39
"4188",2021-04-16,"Aosta I",1.6,2,45.78,7.5
"4189",2021-04-16,"Oberstdorf D",1.7,6.8,47.29,10.06
"4190",2021-04-16,"Courmayeur I",0.7,2,45.6,6.85
"4191",2021-04-15,"Sion VS",0.6,8,46.26,7.39
"4192",2021-04-16,"Davos GR",1.2,7.4,46.87,9.74
"4193",2021-04-16,"Belfort F",1.9,7.5,48.06,6.59
"4194",2021-04-14,"Sierre VS",0.5,1.4,46.33,7.42
"4195",2021-04-14,"Welschenrohr SO",1.2,5,47.28,7.61
"4196",2021-04-13,"Muellheim D",0.9,16,47.7,7.71
"4197",2021-04-12,"Porrentruy JU",0.7,4.5,47.38,7.07
"4198",2021-04-09,"Sion VS",1.6,7.7,46.26,7.39
"4199",2021-04-09,"Elm GL",0.9,1.2,46.9,9.11
"4200",2021-04-09,"Fusio TI",1.1,7.3,46.45,8.71
"4201",2021-04-08,"Sion VS",0.9,8,46.26,7.39
"4202",2021-04-09,"Sion VS",0.5,7.2,46.26,7.39
"4203",2021-04-08,"Sion VS",1.6,7.6,46.26,7.39
"4204",2021-04-08,"Sion VS",1,7.6,46.26,7.39
"4205",2021-04-08,"Sion VS",0.7,7,46.26,7.39
"4206",2021-04-07,"Sion VS",0.6,7.3,46.26,7.39
"4207",2021-04-07,"Sion VS",1.5,7.6,46.26,7.39
"4208",2021-04-07,"Bern",1.2,3.6,46.9,7.43
"4209",2020-06-06,"Schiers GR",2,8.4,46.91,9.63
"4210",2020-06-10,"Schiers GR",2.2,8.5,46.91,9.63
"4211",2020-07-01,"Lichtensteig SG",2.1,0.4,47.37,9.1
"4212",2021-02-14,"Unterschaechen UR",2,5.7,46.9,8.82
"4213",2020-03-30,"Leukerbad VS",1.1,3.4,46.39,7.51
"4214",2020-03-30,"Muellheim D",2.4,21.5,47.69,7.65
"4215",2021-04-06,"Sion VS",0.8,2.9,46.2,7.28
"4216",2020-09-23,"Spluegen GR",2.3,8.3,46.58,9.4
"4217",2021-04-03,"Leukerbad VS",0.6,4.5,46.34,7.58
"4218",2021-04-03,"Saxon VS",0.2,5.7,46.22,7.15
"4219",2021-04-03,"Elm GL",2,1.5,46.91,9.15
"4220",2021-04-05,"Saxon VS",0.8,4.3,46.17,7.25
"4221",2021-04-03,"RADOLFZELL D",0.5,6.5,47.77,8.91
"4222",2021-04-05,"Courmayeur I",1,2,45.69,6.83
"4223",2021-04-04,"Elm GL",0.7,1.5,46.91,9.16
"4224",2020-07-05,"Chur GR",2.1,8.4,46.83,9.53
"4225",2021-04-02,"Elm GL",0.5,1.5,46.9,9.12
"4226",2021-04-02,"Elm GL",1.6,2.1,46.9,9.13
"4227",2021-04-02,"Visp VS",1.6,2.6,46.24,7.94
"4228",2021-04-02,"Zermatt VS",0.7,2,45.87,7.68
"4229",2021-04-02,"Buchs SG",1.2,5.6,47.19,9.48
"4230",2021-03-31,"San Bernardino GR",1.4,2,46.42,9.16
"4231",2021-03-30,"Sierre VS",1.7,3.5,46.36,7.5
"4232",2021-03-29,"Breil/Brigels GR",1.4,8.2,46.8,9.05
"4233",2021-03-29,"Visp VS",1.2,3.8,46.27,7.94
"4234",2021-03-29,"Sion VS",1.3,5.6,46.17,7.45
"4235",2021-03-29,"Courmayeur I",1.2,2.1,45.69,6.84
"4236",2021-03-27,"Elm GL",0.5,1.7,46.91,9.15
"4237",2021-03-28,"Elm GL",1.3,1.2,46.91,9.15
"4238",2021-03-28,"Elm GL",0.7,1.8,46.91,9.16
"4239",2020-11-17,"Landquart GR",2,9.2,46.91,9.63
"4240",2021-03-25,"Biella I",1,8.1,45.69,7.84
"4241",2021-03-25,"Unterschaechen UR",1.5,2.7,46.9,8.82
"4242",2021-03-24,"Biella I",1,1.8,45.7,7.82
"4243",2021-03-24,"Lago di Garda I",1.2,4,45.77,10.54
"4244",2021-03-24,"Lago di Garda I",2.5,8.2,45.77,10.55
"4245",2021-03-26,"Muellheim D",1.8,17.6,47.79,7.61
"4246",2021-03-26,"Zermatt VS",1.6,4.1,45.9,7.88
"4247",2021-03-24,"Bormio I",1.1,7,46.41,10.59
"4248",2021-03-23,"Stein am Rhein SH",1,20.2,47.68,8.9
"4249",2021-03-23,"Stein am Rhein SH",2.3,20,47.67,8.9
"4250",2021-03-15,"Bern",3.2,5,46.89,7.42
"4251",2021-03-21,"Lago di Garda I",1.2,5.1,45.88,10.58
"4252",2021-03-21,"Davos GR",1.6,7.4,46.75,9.78
"4253",2021-03-01,"Steckborn TG",3.1,22,47.69,9.06
"4254",2021-03-20,"Bulle FR",1.1,6.1,46.6,7
"4255",2021-03-17,"Bern",0.7,5.3,46.9,7.42
"4256",2021-03-17,"Bern",1.1,-0.8,46.89,7.42
"4257",2021-03-18,"Zinal VS",0.7,2.1,46.18,7.66
"4258",2021-03-18,"Graechen VS",1.2,7.9,46.22,7.82
"4259",2021-03-17,"CHATEAU-D'OEX VD",1,5,46.46,7.13
"4260",2021-03-16,"Stein am Rhein SH",2.1,20.3,47.68,8.9
"4261",2021-03-16,"Santa Maria GR",1.6,9.4,46.57,10.46
"4262",2021-03-15,"Bern",1.2,6.6,46.9,7.41
"4263",2021-03-16,"Binn VS",1.3,2,46.35,8.17
"4264",2021-03-14,"Olivone TI",1.3,7.8,46.47,8.96
"4265",2021-03-14,"St-Aubin NE",1.3,-0.4,46.86,6.75
"4266",2021-03-13,"Arolla VS",0.8,1,45.98,7.38
"4267",2021-03-12,"Zermatt VS",1.9,2.6,45.94,7.93
"4268",2021-03-11,"Sanetschpass VS",1.6,3.9,46.32,7.35
"4269",2021-03-09,"Goeschenen UR",1,7.2,46.7,8.58
"4270",2021-03-08,"Sierre VS",0.7,4.3,46.33,7.41
"4271",2021-03-08,"Strada GR",1.4,10.2,46.75,10.49
"4272",2021-03-08,"Sanetschpass VS",0.4,3.8,46.32,7.36
"4273",2021-03-08,"Sarnen OW",0.1,2.3,46.9,8.23
"4274",2021-03-06,"Muellheim D",1.3,15.1,47.74,7.78
"4275",2021-03-03,"Bourg-Saint-Pierre VS",0.8,2,45.84,7.29
"4276",2021-03-03,"Sanetschpass VS",1.2,3.4,46.32,7.38
"4277",2021-03-01,"Zermatt VS",1.1,0.7,45.95,7.72
"4278",2021-03-01,"Poschiavo GR",1.2,11.4,46.35,10.02
"4279",2021-03-01,"Zinal VS",0.6,5.1,46.19,7.52
"4280",2021-02-28,"Pfäffikon ZH",1.1,14.9,47.38,8.86
"4281",2021-02-28,"Saxon VS",0.3,3.6,46.12,7.14
"4282",2021-02-28,"Saxon VS",0.6,4.6,46.13,7.14
"4283",2021-03-02,"Porrentruy JU",0.7,0.1,47.36,7
"4284",2021-03-02,"Goeschenen UR",0.9,7.5,46.7,8.58
"4285",2021-02-28,"Reckingen VS",1.1,2,46.43,8.29
"4286",2021-02-27,"Zinal VS",0.3,4.2,46.24,7.67
"4287",2021-02-25,"Martigny VS",1.2,6,46.1,7.12
"4288",2021-02-26,"Santa Maria GR",1.7,9.3,46.54,10.62
"4289",2021-02-26,"Santa Maria GR",1.3,10.4,46.55,10.62
"4290",2021-02-21,"Sargans SG",1.5,6.8,47.07,9.48
"4291",2021-02-21,"Courmayeur I",0.6,-0.2,45.86,6.96
"4292",2021-02-21,"Sanetschpass VS",1.2,4.7,46.32,7.35
"4293",2021-02-22,"Zermatt VS",1.1,2,45.88,7.62
"4294",2021-02-22,"Sanetschpass VS",1.1,4.7,46.32,7.36
"4295",2021-02-22,"Sanetschpass VS",1.2,4.9,46.32,7.35
"4296",2021-02-22,"Sanetschpass VS",0.3,4.6,46.32,7.35
"4297",2021-02-22,"Zernez GR",1.2,4.3,46.74,10.16
"4298",2021-02-22,"Sanetschpass VS",0.8,4.7,46.32,7.35
"4299",2021-02-19,"Arolla VS",0.8,3,46,7.53
"4300",2021-02-20,"Mulhouse F",1.1,6.9,47.85,7.24
"4301",2021-02-20,"Mulhouse F",1.1,6.8,47.85,7.24
"4302",2021-02-20,"Bellinzona TI",0.8,11.1,46.27,8.96
"4303",2021-02-16,"Bourg-Saint-Pierre VS",0.8,2.1,45.88,7.03
"4304",2021-02-19,"Zinal VS",0.4,2.1,46.18,7.56
"4305",2021-02-19,"Courmayeur I",0.9,1.5,45.87,7
"4306",2021-02-17,"Courmayeur I",0.2,1.4,45.88,7.02
"4307",2021-02-17,"Sierre VS",0.8,6.1,46.29,7.61
"4308",2021-02-18,"Elm GL",0.8,1.8,46.91,9.15
"4309",2021-02-18,"Bourg-Saint-Pierre VS",1.5,5,45.84,7.15
"4310",2021-02-16,"Eglisau ZH",0.9,0.8,47.58,8.54
"4311",2021-02-14,"Unterschaechen UR",1.1,7.4,46.9,8.82
"4312",2021-02-15,"Rheinfelden AG",1,18.3,47.56,7.71
"4313",2021-02-14,"Savognin GR",1.8,8.4,46.56,9.54
"4314",2021-02-15,"Elm GL",1.1,2,46.9,9.1
"4315",2021-02-13,"Brig-Glis VS",0.8,8.1,46.42,7.93
"4316",2021-02-13,"Unterschaechen UR",1.6,8.7,46.9,8.82
"4317",2021-02-10,"Santa Maria GR",0.6,4.5,46.68,10.31
"4318",2021-02-11,"Zermatt VS",1.6,1.8,45.88,7.62
"4319",2021-02-12,"Muellheim D",1.2,15.9,47.71,7.79
"4320",2021-02-10,"Unterschaechen UR",1.5,6.8,46.89,8.82
"4321",2021-02-10,"Unterschaechen UR",1.9,6.4,46.9,8.83
"4322",2021-02-10,"Albstadt D",1.8,6.4,48.13,8.97
"4323",2021-02-09,"Zinal VS",1,7.2,46.18,7.62
"4324",2021-02-09,"Sierre VS",0.7,1.3,46.32,7.44
"4325",2021-02-08,"Sanetschpass VS",0.7,1.8,46.33,7.38
"4326",2021-02-08,"Sanetschpass VS",1,0.3,46.31,7.3
"4327",2021-02-08,"Courmayeur I",0.3,1.8,45.89,7.02
"4328",2021-02-08,"Savognin GR",1.9,2,46.54,9.67
"4329",2021-02-08,"Courmayeur I",0.7,3.8,45.88,7
"4330",2021-02-03,"Bern",2.8,4.1,46.98,7.44
"4331",2021-02-07,"Singen D",0.6,10.6,47.75,8.83
"4332",2021-02-07,"Brig-Glis VS",1.6,8.7,46.42,7.94
"4333",2021-02-07,"NEUCHATEL",2.9,-0.7,47.04,7.01
"4334",2021-02-07,"Santa Maria GR",1.4,2.5,46.59,10.31
"4335",2021-02-05,"Singen D",3.2,10.9,47.75,8.83
"4336",2021-02-05,"Zermatt VS",0.8,2,45.9,7.63
"4337",2021-02-05,"Elm GL",1.2,2.1,46.9,9.11
"4338",2021-02-05,"Singen D",1.3,9.8,47.75,8.83
"4339",2021-02-05,"Singen D",1.2,10.2,47.76,8.83
"4340",2021-02-05,"Singen D",1.5,11.7,47.79,8.81
"4341",2021-02-05,"Singen D",1.2,10.6,47.75,8.82
"4342",2021-02-05,"Singen D",1.4,10.4,47.75,8.83
"4343",2021-02-05,"Singen D",1.8,10,47.75,8.83
"4344",2021-02-05,"Singen D",1.4,10.1,47.75,8.83
"4345",2021-02-05,"Singen D",1.9,10,47.75,8.83
"4346",2021-02-05,"Singen D",2,9.8,47.76,8.83
"4347",2021-02-05,"Singen D",2.1,10.2,47.76,8.82
"4348",2021-02-04,"Sion VS",0.9,4.6,46.25,7.23
"4349",2021-02-06,"Sanetschpass VS",1.6,3.8,46.32,7.39
"4350",2021-02-05,"Singen D",1,9.8,47.75,8.82
"4351",2021-02-03,"Bern",1.9,3.5,46.97,7.43
"4352",2021-02-03,"Bern",1.9,3.3,46.97,7.43
"4353",2021-02-03,"Zinal VS",0.7,3.4,46.18,7.64
"4354",2021-02-01,"Sanetschpass VS",0.6,2.2,46.33,7.39
"4355",2021-02-01,"Sanetschpass VS",0.1,5.5,46.29,7.26
"4356",2020-10-28,"Arbon TG",2,5.9,47.57,9.46
"4357",2021-02-01,"Santa Maria GR",1.5,7.8,46.64,10.38
"4358",2021-02-01,"Bourg-Saint-Pierre VS",1.3,3,45.91,7.06
"4359",2021-01-30,"Martigny VS",0.6,7,46.08,7.15
"4360",2021-01-29,"Sion VS",0.9,5.2,46.2,7.48
"4361",2021-01-28,"Zermatt VS",1,5,45.91,7.62
"4362",2021-01-28,"Santa Maria GR",0.9,9.8,46.69,10.7
"4363",2021-01-27,"Sion VS",1.1,5.9,46.22,7.32
"4364",2021-01-27,"Sanetschpass VS",0.7,4.4,46.33,7.35
"4365",2021-01-27,"Courmayeur I",0.9,1.8,45.88,6.98
"4366",2021-01-25,"Elm GL",1.4,2.4,46.9,9.13
"4367",2021-01-26,"Sierre VS",0.5,5.3,46.27,7.63
"4368",2021-01-24,"Chamonix F",0.7,4.6,45.89,7.01
"4369",2021-01-24,"Chamonix F",1,5.2,45.9,7.01
"4370",2021-01-24,"Elm GL",1.3,2.4,46.9,9.13
"4371",2021-01-23,"Elm GL",0.9,2.4,46.9,9.12
"4372",2021-01-23,"Bourg-Saint-Pierre VS",1.2,5.6,45.92,7.04
"4373",2021-01-24,"Chamonix F",0.8,5.4,45.9,7.01
"4374",2021-01-23,"Elm GL",1.1,2.5,46.9,9.13
"4375",2021-01-24,"Saxon VS",0.7,4.3,46.2,7.12
"4376",2021-01-23,"Arolla VS",1.2,8.8,45.98,7.53
"4377",2021-01-23,"Bellegarde-sur-Valserine F",1.2,6.9,45.91,5.74
"4378",2021-01-23,"Bourg-Saint-Pierre VS",0.9,5.5,45.92,7.03
"4379",2021-01-22,"CHAMPERY VS",1,4.4,46.19,6.92
"4380",2021-01-23,"Brione (Verzasca) TI",0.9,4,46.34,8.79
"4381",2021-01-20,"Albstadt D",2.2,11.9,48.17,9.01
"4382",2021-01-22,"Elm GL",1.6,2.1,46.91,9.14
"4383",2021-01-20,"Courmayeur I",2.1,8.3,45.61,6.91
"4384",2021-01-20,"Arolla VS",1.8,2,46.12,7.48
"4385",2021-01-20,"Courmayeur I",0.4,2.9,45.88,7.02
"4386",2021-01-19,"Biella I",1.4,2,45.7,7.82
"4387",2021-01-19,"Wildhaus SG",1.4,0.6,47.2,9.38
"4388",2021-01-17,"Chamonix F",0.3,4.1,45.89,7.01
"4389",2021-01-17,"Zinal VS",0.9,6,46.07,7.64
"4390",2021-01-17,"Chamonix F",1.5,3.8,46.03,6.87
"4391",2021-01-17,"Chamonix F",0.7,4.8,45.9,7.01
"4392",2021-01-17,"Chamonix F",0.7,5.6,45.9,7.01
"4393",2021-01-17,"Linthal GL",1,6.1,46.92,8.92
"4394",2021-01-17,"Elm GL",0.2,2.1,46.91,9.15
"4395",2021-01-17,"Sierre VS",0.8,1.4,46.33,7.42
"4396",2021-01-17,"Chamonix F",0.2,5.3,45.9,7.01
"4397",2021-01-17,"Chamonix F",1.4,5.4,45.9,7.02
"4398",2021-01-17,"Chamonix F",1.4,5.2,45.9,7.02
"4399",2021-01-14,"Gelterkinden BL",1,11.6,47.44,7.8
"4400",2021-01-16,"CHAMPERY VS",1,4.6,46.2,6.91
"4401",2021-01-15,"Zinal VS",0.5,2,46.2,7.7
"4402",2021-01-15,"Santa Maria GR",1.3,4.5,46.56,10.73
"4403",2021-01-16,"Lausanne VD",1.3,-0.4,46.42,6.64
"4404",2021-01-12,"Goppenstein VS",1.4,9.4,46.36,7.72
"4405",2021-01-14,"Chamonix F",0.9,5.6,45.9,7.01
"4406",2021-01-14,"Sanetschpass VS",0.8,4,46.29,7.27
"4407",2021-01-14,"Chamonix F",1.6,6.9,45.89,7.01
"4408",2021-01-13,"Elm GL",0.5,1.9,46.9,9.11
"4409",2021-01-13,"Muellheim D",1.8,14.4,47.77,7.89
"4410",2021-01-13,"Arolla VS",1,-0.4,46.02,7.53
"4411",2021-01-13,"Chamonix F",0.6,6.5,45.89,7.01
"4412",2021-01-13,"Chamonix F",0.3,5.3,45.9,7.01
"4413",2019-10-30,"Courmayeur I",0.5,2,45.86,6.96
"4414",2019-10-30,"Courmayeur I",2,2.5,45.87,6.97
"4415",2019-10-31,"Courmayeur I",0.3,2.8,45.87,6.97
"4416",2021-01-12,"Chamonix F",0.4,5.7,45.9,7.01
"4417",2019-10-30,"Courmayeur I",1.2,2,45.87,6.97
"4418",2019-10-30,"Courmayeur I",1.1,2,45.87,6.96
"4419",2019-10-30,"Courmayeur I",0.7,1.7,45.87,6.97
"4420",2019-10-30,"Courmayeur I",1.3,2,45.87,6.97
"4421",2019-10-30,"Courmayeur I",2.1,2,45.87,6.97
"4422",2021-01-11,"Brig-Glis VS",0.5,8.9,46.41,7.93
"4423",2019-10-27,"Courmayeur I",0.2,2,45.87,6.97
"4424",2019-10-27,"Courmayeur I",0.6,1.4,45.87,6.96
"4425",2019-10-27,"Courmayeur I",0.6,2.2,45.87,6.96
"4426",2019-10-20,"Courmayeur I",0.4,3.3,45.87,7.01
"4427",2019-10-19,"Courmayeur I",0.8,1.7,45.87,6.96
"4428",2019-10-20,"Courmayeur I",0.6,3,45.87,7.01
"4429",2019-10-19,"Bourg-Saint-Pierre VS",1,2,45.89,7.06
"4430",2019-10-18,"Courmayeur I",0.2,2.4,45.88,7.01
"4431",2019-10-18,"Courmayeur I",0.9,1.3,45.87,6.98
"4432",2019-10-18,"Courmayeur I",0.3,3.3,45.88,7
"4433",2019-10-18,"Courmayeur I",0.7,2.1,45.87,6.96
"4434",2019-10-18,"Courmayeur I",0.4,1.8,45.87,6.97
"4435",2019-10-17,"Courmayeur I",0.4,1.6,45.87,6.97
"4436",2019-10-17,"Courmayeur I",0.8,0.8,45.87,6.97
"4437",2019-10-17,"Courmayeur I",0.7,1.3,45.87,6.96
"4438",2019-10-26,"Courmayeur I",0.3,1.9,45.87,6.97
"4439",2019-10-26,"Courmayeur I",0.1,1.9,45.87,6.96
"4440",2019-10-26,"Courmayeur I",0.7,2.3,45.87,6.97
"4441",2019-10-26,"Courmayeur I",0.1,2.9,45.89,7
"4442",2019-10-24,"Courmayeur I",0.6,2,45.87,6.97
"4443",2019-10-24,"Courmayeur I",0.9,2,45.87,6.97
"4444",2019-10-24,"Courmayeur I",0.6,4.6,45.87,7.01
"4445",2019-10-24,"Courmayeur I",0.7,2,45.87,6.96
"4446",2019-10-24,"Courmayeur I",0.9,2,45.87,6.97
"4447",2019-10-23,"Courmayeur I",0.6,0.8,45.87,6.97
"4448",2019-10-24,"Courmayeur I",1,2.1,45.86,6.96
"4449",2019-10-23,"Courmayeur I",1.1,2.1,45.86,6.96
"4450",2019-10-22,"Courmayeur I",0.3,3.9,45.88,7.01
"4451",2019-10-22,"Courmayeur I",0.7,3,45.88,7.02
"4452",2019-10-21,"Courmayeur I",0.8,1.8,45.87,6.96
"4453",2019-10-20,"Courmayeur I",1,1.7,45.88,7.01
"4454",2019-10-30,"Courmayeur I",1.1,2,45.87,6.96
"4455",2019-10-30,"Courmayeur I",0.5,2,45.87,6.96
"4456",2019-10-30,"Courmayeur I",1.7,2.3,45.87,6.97
"4457",2019-10-30,"Bourg-Saint-Pierre VS",1.1,2.5,45.89,7.03
"4458",2019-10-30,"Courmayeur I",0.6,1.7,45.87,6.96
"4459",2019-10-30,"Courmayeur I",1.5,1.3,45.87,6.97
"4460",2019-10-30,"Courmayeur I",0.2,2,45.87,6.96
"4461",2019-10-29,"Courmayeur I",0.6,1.4,45.86,6.96
"4462",2019-10-29,"Bourg-Saint-Pierre VS",1.1,2.2,45.89,7.03
"4463",2019-10-29,"Courmayeur I",0.4,1.4,45.87,6.96
"4464",2019-10-29,"Courmayeur I",0.1,3.4,45.87,6.99
"4465",2019-10-29,"Courmayeur I",0.8,2,45.87,6.97
"4466",2019-10-29,"Courmayeur I",1.5,4,45.88,7.02
"4467",2019-10-29,"Courmayeur I",0.8,2,45.87,6.96
"4468",2019-10-28,"Bourg-Saint-Pierre VS",0.2,1.7,45.89,7.03
"4469",2019-10-29,"Courmayeur I",1.9,2,45.87,6.97
"4470",2019-10-28,"Courmayeur I",0.4,2.2,45.88,7.01
"4471",2019-10-28,"Courmayeur I",1,2.2,45.87,6.97
"4472",2019-10-28,"Courmayeur I",0.2,4,45.88,7.01
"4473",2019-10-28,"Courmayeur I",1,2.1,45.87,6.97
"4474",2019-10-28,"Courmayeur I",0.3,1.8,45.87,6.96
"4475",2019-10-28,"Courmayeur I",0.7,1.5,45.87,6.97
"4476",2019-10-28,"Courmayeur I",0.8,2,45.87,6.97
"4477",2019-10-27,"Courmayeur I",0.4,1.7,45.87,6.97
"4478",2019-10-27,"Courmayeur I",0.6,1.8,45.87,6.96
"4479",2019-10-27,"Courmayeur I",1.7,1.9,45.87,6.97
"4480",2019-10-27,"Courmayeur I",0.3,1.6,45.87,6.97
"4481",2019-10-27,"Courmayeur I",0.7,1.8,45.87,6.96
"4482",2019-10-27,"Courmayeur I",1.7,2,45.87,6.97
"4483",2019-10-27,"Courmayeur I",0.6,1.8,45.87,6.97
"4484",2019-10-27,"Courmayeur I",0.9,2,45.87,6.97
"4485",2019-10-27,"Courmayeur I",0.6,1,45.87,6.97
"4486",2019-10-27,"Courmayeur I",0.7,2,45.87,6.97
"4487",2021-01-10,"Reckingen VS",1.7,9.9,46.53,8.26
"4488",2021-01-09,"Zermatt VS",0.7,8.6,45.96,7.79
"4489",2021-01-08,"Aosta I",1.4,4,45.81,7.41
"4490",2021-01-08,"Bourg-Saint-Pierre VS",0.1,2.1,45.92,7.03
"4491",2021-01-06,"Sierre VS",1.2,1.7,46.28,7.59
"4492",2021-01-08,"Zinal VS",0.9,7.3,46.07,7.65
"4493",2021-01-08,"Freiburg im Breisgau D",0.6,10.4,48.12,7.76
"4494",2021-01-07,"Fribourg FR",0.9,7.1,46.84,7.17
"4495",2019-10-13,"Chamonix F",0.1,4.7,45.9,7.01
"4496",2019-10-16,"Courmayeur I",1.7,1.3,45.86,6.97
"4497",2019-10-15,"Bourg-Saint-Pierre VS",0.6,2,45.89,7.03
"4498",2019-10-15,"Bourg-Saint-Pierre VS",0.5,2,45.89,7.03
"4499",2019-10-15,"Bourg-Saint-Pierre VS",1.5,2,45.89,7.04
"4500",2019-10-15,"Bourg-Saint-Pierre VS",0.4,3,45.89,7.03
"4501",2019-10-15,"Chamonix F",0.5,0,45.89,6.98
"4502",2019-10-06,"Courmayeur I",0.2,3,45.88,7.02
"4503",2019-10-06,"Courmayeur I",0.6,1.4,45.88,7.02
"4504",2021-01-07,"Courmayeur I",0.9,4,45.88,7.02
"4505",2021-01-07,"Courmayeur I",0.8,3.4,45.88,7.02
"4506",2021-01-07,"Monthey VS",0.9,0.5,46.24,6.88
"4507",2019-10-13,"Courmayeur I",0.5,0.6,45.87,6.98
"4508",2019-10-13,"Bourg-Saint-Pierre VS",0.2,2,45.89,7.03
"4509",2019-10-13,"Courmayeur I",1,0.9,45.87,6.98
"4510",2019-10-13,"Courmayeur I",0.5,1.8,45.87,6.97
"4511",2019-10-13,"Courmayeur I",0.1,1.1,45.87,6.96
"4512",2019-10-13,"Courmayeur I",0.9,0.9,45.87,6.97
"4513",2019-10-13,"Courmayeur I",1.5,1,45.87,6.97
"4514",2019-10-13,"Courmayeur I",0.6,0.9,45.87,6.98
"4515",2019-10-12,"Courmayeur I",0.5,1,45.87,6.96
"4516",2019-10-11,"Chamonix F",0.7,1.5,45.89,7
"4517",2019-10-11,"Courmayeur I",0.3,1.8,45.87,7
"4518",2019-10-11,"Courmayeur I",1.5,1.2,45.87,6.97
"4519",2019-10-11,"Chamonix F",0.6,1.7,45.89,7
"4520",2019-10-11,"Chamonix F",0.9,1.7,45.89,7
"4521",2019-10-11,"Chamonix F",0.9,1.6,45.89,7
"4522",2019-10-11,"Chamonix F",0.3,1.4,45.89,7
"4523",2019-10-09,"Courmayeur I",0.7,1,45.87,6.97
"4524",2019-10-11,"Chamonix F",0.7,4.5,45.9,7.01
"4525",2019-10-09,"Courmayeur I",0.4,2.5,45.88,7.01
"4526",2019-10-07,"Chamonix F",0.3,4.6,45.9,7.01
"4527",2019-10-08,"Courmayeur I",0.6,2,45.88,7.01
"4528",2019-10-07,"Courmayeur I",0.8,2,45.87,6.97
"4529",2019-10-06,"Chamonix F",1.2,1.4,45.89,7
